Freq	VFDB
0	VFG044100(gi:15599900) (phuV) hemin importer ATP-binding subunit [direct heme uptake sy...
0	VFG044099(gi:15599899) (phuW) hypothetical protein [direct heme uptake system (IA049)] ...
0	VFG044097(gi:15599415) (fptC) hypothetical protein [pyochelin (IA002)] [Pseudomonas aer...
0	VFG044094(gi:15598605) (hasS) transmembrane sensor [HasA-type hemophore-mediated heme u...
0	VFG044091(gi:15598602) (hasD) transport protein HasD [HasA-type hemophore-mediated heme...
0	VFG043994(gi:251783417) (SDEG_2027) streptolysin O [streptolysin O e (SLOe) (TX401)] [S...
0	VFG043825(gi:1842095) (cry1Ac) crystal protein [Cry1Ac (TX203)] [Bacillus thuringiensis...
0	VFG043756(gi:22001099) (stx2dB) Shiga toxin 2 variant d B subunit [Shiga-like toxin, St...
0	VFG043751(gi:16580702) (stx1vA) Shiga-like toxin 1A-subunit [Shiga-like toxin, Stx1c (T...
0	VFG043628(gi:4384264) (cupD3) - [CupD fimbriae (AI088)] [Pseudomonas aeruginosa UCBPP-P...
0	VFG043489(gi:3005673) (bspA) surface antigen BspA [Fibronectin-binding protein (AI238)]...
0	VFG043467(gi:71911343) (shr) Fe3+-siderophore transporter [Fibronectin-binding protein ...
0	VFG043458(gi:581643) (fnbB) fibronectin binding protein [Fibronectin-binding protein (A...
0	VFG043312(gi:126697837) (fleN) flagellar number regulator [HexNAc (AI148)] [Clostridium...
0	VFG043311(gi:126697836) (flhF) flagellar biosynthesis regulator FlhF [HexNAc (AI148)] [...
0	VFG043304(gi:126697829) (motB) chemotaxis protein [HexNAc (AI148)] [Clostridium diffici...
0	VFG043302(gi:126697827) (CD0255A) putative flagellar protein [HexNAc (AI148)] [Clostrid...
0	VFG043300(gi:126697825) (flgD) putative basal-body rod modification protein [HexNAc (AI...
0	VFG043299(gi:126697824) (fliK) putative flagellar hook-length control protein [HexNAc (...
0	VFG042974(gb|YP_002742501) (srtG1) sortase, SrtB family [PI-2 (VF0530)] [Streptococcus ...
0	VFG042887(gi:16763016) (pilQ) nucleotide-binding protein [type IV pili (AI115)] [Salmon...
0	VFG042752(gi:15599501) (rcpC) RcpC [type IV pili (AI098)] [Pseudomonas aeruginosa PAO1]
0	VFG042751(gi:15599500) (rcpA) RcpA [type IV pili (AI098)] [Pseudomonas aeruginosa PAO1]
0	VFG042708(gi:116052647) (cupD2) putative pili assembly chaperone [CupD fimbriae (AI088)...
0	VFG042697(gi:15597328) (cupA5) chaperone CupA5 [CupA fimbriae (AI085)] [Pseudomonas aer...
0	VFG042622(gi:197284172) (mrpB) fimbrial subunit [Proteus-like (MR/P) fimbriae, mannose ...
0	VFG042619(gi:197284434) (ucaA) major fimbrial subunit [uroepithelial cell adhesin (UCA)...
0	VFG042585(gi:149930753) (sfpC) w0008 [Sfp fimbriae (AI046)] [Escherichia coli O157:H- s...
0	VFG042518(gi:29293012) (fotG) FotG [coli surface antigen CS18 (PCFO20) (AI031)] [Escher...
0	VFG042505(gi:7239822) (nfaA) nonfimbrial adhesin I [Nfa-I fimbriae (AI029)] [Escherichi...
0	VFG042498(gi:2808455) (cshF) cshF minor pilin [CS13 (PCFO9) (AI027)] [Escherichia coli ...
0	VFG042482(gi:191168911) (cssC) CssC [coli surface antigen CS6 (AI024)] [Escherichia col...
0	VFG042481(gi:191168925) (cssD) outer membrane usher protein CssD [coli surface antigen ...
0	VFG042440(gb|AAK16195) (afaF-VII) AfaF-VII [Afimbrial adhesin, AfaE-VIII (AI015)] [Esch...
0	VFG042083(gi:15832980) (epaO) surface presentation of antigens protein SpaO [ETT2 (SS01...
0	VFG041960(gi:77747784) (xopAM/xopXccR1) transducer protein car [T3SS (SS009)] [Xanthomo...
0	VFG041927(gi:21232327) (xopD) virulence protein [T3SS (SS009)] [Xanthomonas campestris ...
0	VFG041706(gi:7064972) (espL1) - [LEE encoded T3SS (SS019)] [Escherichia coli O127:H6 st...
0	VFG041048(gi:15799901) (Z0252) hypothetical protein [EHS (SS185)] [Escherichia coli O15...
0	VFG041044(gi:15597568) (PA2372) hypothetical protein [HSI-3 (SS180)] [Pseudomonas aerug...
0	VFG041034(gi:15597558) (dotU3) hypothetical protein [HSI-3 (SS180)] [Pseudomonas aerugi...
0	VFG041015(gi:15596854) (hsiB2) hypothetical protein [HSI-2 (SS179)] [Pseudomonas aerugi...
0	VFG040901(gi:21230145) (xpsD) general secretion pathway protein D [xps (SS213)] [Xantho...
0	VFG040874(gi:15595879) (hxcX) HxcX atypical pseudopilin [hxc (SS204)] [Pseudomonas aeru...
0	VFG040872(gi:15595877) (hxcV) HxcV pseudopilin [hxc (SS204)] [Pseudomonas aeruginosa PAO1]
0	VFG038826(gi:330830310) (flgM) anti-sigma-D factor [Polar flagella (CVF786)] [Aeromonas...
0	VFG038454(gi:330828666) (tapO) type IV pilus biogenesis protein PilO [Tap type IV pili ...
0	VFG038387(gb|YP_856371) (AHA_1837) Type VI secretion system protein [T6SS (SS194)] [Aer...
0	VFG038074(gi:384130057) (ABK1_0097) transposase [Capsule (CVF775)] [Acinetobacter bauma...
0	VFG035067(gi:209398763) (nleH1-1) non-LEE-encoded effector NleH [NleH1-1 (CVF732)] [Esc...
0	VFG035025(gi:15801755) (nleG6-1) hypothetical protein [NleG6-1 (CVF727)] [Escherichia c...
0	VFG034999(gi:215486170) (nleG) T3SS secreted effector NleI/NleG-like protein [LEE encod...
0	VFG034987(gi:291282492) (nleG2-2) hypothetical protein [NleG2-2 (CVF721)] [Escherichia ...
0	VFG034977(gi:291281150) (nleG-1) PotB [NleG-1 (CVF719)] [Escherichia coli O55:H7 str. C...
0	VFG034934(gi:215488272) (nleB1) T3SS secreted effector NleB-like protein [LEE encoded T...
0	VFG034926(gi:15803525) (lifA/efa1) cytotoxin [LifA/Efa1 (CVF712)] [Escherichia coli O15...
0	VFG034890(gi:254792559) (espX7) non-LEE-encoded type III effector [EspX7 (CVF706)] [Esc...
0	VFG034846(gi:260844214) (espW) T3SS effector EspW [EspW (CVF700)] [Escherichia coli O10...
0	VFG034840(gb|NP_289177) (espW) Type III secretion system effector EspW [LEE encoded T3S...
0	VFG034826(gi:291283110) (espR3) hypothetical protein [EspR3 (CVF697)] [Escherichia coli...
0	VFG034804(gi:291281155) (espO1-1) hypothetical protein [EspO1-1 (CVF694)] [Escherichia ...
0	VFG034743(gi:260844510) (tccP2) T3SS effector TccP2 [TccP2 (CVF686)] [Escherichia coli ...
0	VFG034587(gi:410480065) (agg3B) Protein Agg3B, putative invasin [AAF/III fimbriae (CVF6...
0	VFG033887(gi:209395598) (hlyA) RTX C- domain protein [Alpha-hemolysin (CVF453)] [Escher...
0	VFG033875(gi:260763806) (hlyD) hemolysin D [Alpha-hemolysin (CVF453)] [Escherichia coli...
0	VFG033871(gi:209395593) (hlyD) leukotoxin secretion protein D [Alpha-hemolysin (CVF453)...
0	VFG033861(gi:407468518) (stx2A) Shiga toxin 2 subunit A [Shiga-like toxin (CVF452)] [Es...
0	VFG033762(gi:260869680) (map) T3SS secreted effector Map [Mitochondria-associated prote...
0	VFG033735(gi:260869682) (espH) T3SS secreted effector EspH [EspH (CVF433)] [Escherichia...
0	VFG033723(gi:209396719) (espG) protein EspG [EspG (CVF432)] [Escherichia coli O157:H7 s...
0	VFG033705(gi:209396252) (ler) hypothetical protein [LEE locus encoded TTSS (CVF431)] [E...
0	VFG033676(gi:291285073) (G2583_4440) hypothetical protein [LEE locus encoded TTSS (CVF4...
0	VFG033649(gi:291285070) (escS) EscS [LEE locus encoded TTSS (CVF431)] [Escherichia coli...
0	VFG033622(gi:291285067) (G2583_4434) transglycosylase SLT domain protein [LEE locus enc...
0	VFG033588(gi:291285063) (escC) escC [LEE locus encoded TTSS (CVF431)] [Escherichia coli...
0	VFG033567(gi:260845701) (ECO103_3622) T3SS component [LEE locus encoded TTSS (CVF431)] ...
0	VFG033555(gi:291285058) (G2583_4425) hypothetical protein [LEE locus encoded TTSS (CVF4...
0	VFG033509(gi:260869681) (cesF) chaperone CesF [LEE locus encoded TTSS (CVF431)] [Escher...
0	VFG033502(gi:215488974) (cesF) chaperone CesF [LEE encoded T3SS (SS019)] [Escherichia c...
0	VFG033491(gi:260869676) (escD) T3SS structure protein EscD [LEE locus encoded TTSS (CVF...
0	VFG033473(gi:260869674) (espA) translocon EspA [LEE locus encoded TTSS (CVF431)] [Esche...
0	VFG033437(gi:260869670) (escF) T3SS structure protein EscF [LEE locus encoded TTSS (CVF...
0	VFG033074(gi:209395580) (toxB) glycosyltransferase sugar-binding region containing DXD ...
0	VFG021561(gi:6809473) (stfC) - [Stf (CVF024)] [Salmonella enterica subsp. enterica sero...
0	VFG020086(gi:218889449) (pchI) putative ATP-binding component of ABC transporter [Pyoch...
0	VFG020076(gi:218891594) (pvdG) PvdG [Pyoverdine (CVF551)] [Pseudomonas aeruginosa LESB58]
0	VFG020061(gi:218891629) (pvdO) PvdO [Pyoverdine (CVF551)] [Pseudomonas aeruginosa LESB58]
0	VFG020037(gi:218889454) (phzS) hypothetical protein [Phenazines biosynthesis (CVF536)] ...
0	VFG020036(gi:218889462) (phzM) putative phenazine-specific methyltransferase [Phenazine...
0	VFG020027(gi:218889456) (phzF1) putative phenazine biosynthesis protein [Phenazines bio...
0	VFG020011(gi:218888831) (PLES_00871) putative secretion protein [Hcp secretion island-1...
0	VFG019989(gi:218888820) (pppA) putative phosphoprotein phosphatase [Hcp secretion islan...
0	VFG019985(gi:218888818) (PLES_00741) putative ATP-binding component of ABC transporter ...
0	VFG019975(gi:218892324) (pscJ) type III export protein PscJ [P. aeruginosa TTSS (CVF530...
0	VFG019965(gi:218892334) (exsA) transcriptional regulator ExsA [P. aeruginosa TTSS (CVF5...
0	VFG019964(gi:218892335) (exsB) exoenzyme S synthesis protein B [P. aeruginosa TTSS (CVF...
0	VFG019949(gi:218892350) (pscQ) type III secretion system protein [P. aeruginosa TTSS (C...
0	VFG019947(gi:218892352) (pscS) putative translocation protein in type III secretion [P....
0	VFG019946(gi:218892353) (pscT) translocation protein in type III secretion [P. aerugino...
0	VFG019933(gi:218892904) (rhlC) rhamnosyltransferase 2 [Rhamnolipid biosynthesis (CVF524...
0	VFG019928(gi:218894357) (algQ) anti-RNA polymerase sigma 70 factor [Alginate regulation...
0	VFG019921(gi:218893537) (algW) AlgW protein [Alginate regulation (CVF523)] [Pseudomonas...
0	VFG019911(gi:218893294) (mucA) anti-sigma factor MucA [Alginate regulation (CVF523)] [P...
0	VFG019903(gi:218890223) (algF) alginate o-acetyltransferase AlgF [Alginate biosynthesis...
0	VFG019901(gi:218890224) (algJ) alginate o-acetyltransferase AlgJ [Alginate biosynthesis...
0	VFG019879(gi:218892666) (motD) flagellar motor protein MotD [Flagella (CVF521)] [Pseudo...
0	VFG019871(gi:218890452) (flgN) putative export chaperone involved in flagellar synthesi...
0	VFG019847(gi:218892683) (fliN) flagellar motor switch protein [Flagella (CVF521)] [Pseu...
0	VFG019833(gi:218892934) (fliG) flagellar motor switch protein G [Flagella (CVF521)] [Ps...
0	VFG019831(gi:218892935) (fliF) flagellar MS-ring protein [Flagella (CVF521)] [Pseudomon...
0	VFG019809(gi:218892950) (flgK) flagellar hook-associated protein FlgK [Flagella (CVF521...
0	VFG019803(gi:218892953) (flgH) flagellar basal body L-ring protein [Flagella (CVF521)] ...
0	VFG019782(gi:218890650) (PLES_19101) wbpP [LPS O-antigen (P. aeruginosa) (CVF520)] [Pse...
0	VFG019778(gi:218889159) (chpE) putative chemotaxis protein [Type IV pili twitching moti...
0	VFG019774(gi:218889157) (chpC) putative chemotaxis protein [Type IV pili twitching moti...
0	VFG019749(gi:218893647) (pilW) type 4 fimbrial biogenesis protein PilW [Type IV pili bi...
0	VFG019735(gi:218889911) (pilF) type 4 fimbrial biogenesis protein PilF [Type IV pili bi...
0	VFG019448(gi:188527639) (cag5) cag pathogenicity island protein (cagb, cag5) [Cag PAI t...
0	VFG019089(gi:169832575) (htrA/degP) trypsin domain protein [Serine protease (CVF148)] [...
0	VFG019074(gi:182683911) (lytB) endo-beta-N-acetylglucosaminidase [Choline-binding prote...
0	VFG019073(gi:169833044) (lytB) endo-beta-N-acetylglucosaminidase [Choline-binding prote...
0	VFG019053(gi:169833024) (lmb) zinc-binding lipoprotein AdcA [Laminin-binding protein (C...
0	VFG018677(gi:157151339) (wzd) polysaccharide export protein, MPA1 family [Capsule (CVF1...
0	VFG018169(gi:151220437) (esxB) hypothetical protein [Type VII secretion system (CVF624)...
0	VFG018161(gi:49482524) (essC) hypothetical protein [Type VII secretion system (CVF624)]...
0	VFG018138(gi:88194066) (esaB) hypothetical protein [Type VII secretion system (CVF624)]...
0	VFG018130(gi:151220434) (essB) hypothetical protein [Type VII secretion system (CVF624)...
0	VFG018097(gi:49482519) (esxA) hypothetical protein [Type VII secretion system (CVF624)]...
0	VFG018022(gi:157415417) (waaD) ADP-L-glycero-D-manno-heptose-6-epimerase [LOS (CVF396)]...
0	VFG017229(gi:150393467) (eap/map) MAP domain protein [Extracellular adherence protein/M...
0	VFG017218(gi:151222611) (fnbA) fibronectin binding protein A precursor [Fibronectin bin...
0	VFG017138(gi:148266590) (SaurJH9_0150) UDP-N-acetylglucosamine 2-epimerase [Capsule (CV...
0	VFG017112(gi:148267023) (sdrE) LPXTG-motif cell wall anchor domain [Ser-Asp rich fibrin...
0	VFG016115(gi:116052261) (pchG) pyochelin biosynthetic protein PchG [Pyochelin (CVF553)]...
0	VFG016071(gi:116050372) (pvdG) PvdG [Pyoverdine (CVF551)] [Pseudomonas aeruginosa UCBPP...
0	VFG016007(gi:116050336) (pvdO) PvdO [Pyoverdine (CVF551)] [Pseudomonas aeruginosa UCBPP...
0	VFG015996(gi:116050335) (pvdN) PvdN [Pyoverdine (CVF551)] [Pseudomonas aeruginosa UCBPP...
0	VFG015994(gb|NP_251084) (pvdN) pyoverdine biosynthesis protein PvdN [pyoverdine (IA001)...
0	VFG015985(gi:116050334) (pvdM) putative dipeptidase precursor [Pyoverdine (CVF551)] [Ps...
0	VFG015979(gi:148546882) (pvdP) hypothetical protein [Pyoverdine (CVF551)] [Pseudomonas ...
0	VFG015950(gb|NP_251075) (pvdQ) 3-oxo-C12-homoserine lactone acylase PvdQ [pyoverdine (I...
0	VFG015928(gi:116050128) (hcnC) hydrogen cyanide synthase HcnC [Hydrogen cyanide product...
0	VFG015854(gi:116051334) (plcN) non-hemolytic phospholipase C precursor [Non-hemolytic p...
0	VFG015658(gi:167034939) (flgI) flagellar P-ring protein [Flagella (CVF521)] [Pseudomona...
0	VFG015561(gi:116049201) (aprA) alkaline metalloproteinase precursor [Alkaline protease ...
0	VFG015555(gi:116049825) (lasA) staphylolytic protease preproenzyme LasA [Elastase (CVF5...
0	VFG015532(gi:116054444) (phzC2) phenazine biosynthesis protein PhzC [Phenazines biosynt...
0	VFG015527(gi:15597097) (phzB2) probable phenazine biosynthesis protein [Phenazines bios...
0	VFG015523(gi:116052253) (phzG1) probable pyrodoxamine 5'-phosphate oxidase [Phenazines ...
0	VFG015518(gb|NP_252904) (phzF1) phenazine biosynthesis protein PhzF, isomerase [Phenazi...
0	VFG015512(gb|NP_252902) (phzD1) phenazine biosynthesis protein PhzD, isochorismatase  [...
0	VFG015506(gb|NP_252900) (phzB1) phenazine biosynthesis protein PhzB [Phenazines biosynt...
0	VFG015505(gi:116052247) (phzA1) probable phenazine biosynthesis protein [Phenazines bio...
0	VFG015495(gi:26989814) (clpV1) chaperone-associated ATPase, putative [Hcp secretion isl...
0	VFG015448(gi:116053804) (PA14_01020) hypothetical protein [Hcp secretion island-1 encod...
0	VFG015413(gi:116054405) (PA14_00925) hypothetical protein [Hcp secretion island-1 encod...
0	VFG015373(gi:116053793) (PA14_00850) putative permease [Hcp secretion island-1 encoded ...
0	VFG015162(gi:116049674) (pscK) PscK type III export protein [P. aeruginosa TTSS (CVF530...
0	VFG015128(gi:116049657) (pcrH) regulatory protein PcrH [P. aeruginosa TTSS (CVF530)] [P...
0	VFG015126(gi:116049656) (pcrV) type III secretion protein PcrV [P. aeruginosa TTSS (CVF...
0	VFG015120(gi:116049653) (pcrD) type III secretory apparatus protein PcrD [P. aeruginosa...
0	VFG015094(gi:116049640) (pscU) translocation protein in type III secretion [P. aerugino...
0	VFG015046(gi:116049062) (rhlC) rhamnosyltransferase 2 [Rhamnolipid biosynthesis (CVF524...
0	VFG015028(gi:116053403) (algQ) alginate regulatory protein AlgQ [Alginate regulation (C...
0	VFG015015(gi:116053401) (algP/algR3) alginate regulatory protein AlgP [Alginate regulat...
0	VFG014965(gi:116053409) (algR) alginate biosynthesis regulatory protein AlgR [Alginate ...
0	VFG014934(gi:116048680) (mucB) negative regulator for alginate biosynthesis MucB [Algin...
0	VFG014908(gi:116048678) (algU) sigma factor AlgU [Alginate regulation (CVF523)] [Pseudo...
0	VFG014826(gi:148549645) (algX) hypothetical protein [Alginate biosynthesis (CVF522)] [P...
0	VFG014821(gi:116051544) (algX) alginate biosynthesis protein AlgX [Alginate biosynthesi...
0	VFG014797(gi:116051542) (algE) Alginate production outer membrane protein AlgE precurso...
0	VFG014694(gb|NP_253641) (motA) flagellar motor protein [Deoxyhexose linking sugar, 209 ...
0	VFG014553(gi:116049392) (fliQ) flagellar biosynthetic protein FliQ [Flagella (CVF521)] ...
0	VFG014527(gi:116049390) (fliO) flagellar protein FliO [Flagella (CVF521)] [Pseudomonas ...
0	VFG014488(gi:116049387) (fliL) putative flagellar protein FliL [Flagella (CVF521)] [Pse...
0	VFG014436(gi:116049032) (fliH) probable flagellar assembly protein [Flagella (CVF521)] ...
0	VFG014371(gi:116049027) (fleS) two-component sensor [Flagella (CVF521)] [Pseudomonas ae...
0	VFG014343(gb|NP_249787) (fleP) flagellar protein FliT [Deoxyhexose linking sugar, 209 D...
0	VFG014319(gi:116049023) (fliD) flagellar capping protein FliD [Flagella (CVF521)] [Pseu...
0	VFG014293(gi:116049021) (fliC) flagellin type B [Flagella (CVF521)] [Pseudomonas aerugi...
0	VFG014228(gi:116049012) (flgH) flagellar L-ring protein precursor FlgH [Flagella (CVF52...
0	VFG014144(gi:116051140) (orfL) putative group 1 glycosyl transferase [LPS O-antigen (P....
0	VFG014139(gi:116051145) (orfE) putative polysaccharide biosynthesis protein [LPS O-anti...
0	VFG014112(gi:15598342) (wbpK) probable NAD-dependent epimerase/dehydratase WbpK [LPS O-...
0	VFG014111(gi:15598343) (wbpJ) probable glycosyl transferase WbpJ [LPS O-antigen (P. aer...
0	VFG014108(gi:15598346) (wbpG) LPS biosynthesis protein WbpG [LPS O-antigen (P. aerugino...
0	VFG014107(gi:15598347) (hisF2) imidazole glycerol phosphate synthase subunit HisF [LPS ...
0	VFG014106(gi:15598348) (hisH2) glutamine amidotransferase [LPS O-antigen (P. aeruginosa...
0	VFG014100(gi:15598354) (wbpB) probable oxidoreductase WpbB [LPS O-antigen (P. aeruginos...
0	VFG014096(gi:116054148) (chpE) putative chemotaxis protein [Type IV pili twitching moti...
0	VFG014093(gi:116054147) (chpD) putative transcriptional regulator [Type IV pili twitchi...
0	VFG013925(gi:116052696) (pilW) type 4 fimbrial biogenesis protein PilW [Type IV pili bi...
0	VFG013898(gi:116054126) (pilT) twitching motility protein PilT [Type IV pili biosynthes...
0	VFG013897(gi:152988005) (pilT) twitching motility protein PilT [Type IV pili biosynthes...
0	VFG013841(gi:148550158) (pilM) Tfp pilus assembly protein ATPase PilM-like protein [Typ...
0	VFG013705(gi:68535381) (hmuT) putative iron ABC transport system, solute-binding protei...
0	VFG013696(gi:68535531) (cbpA) putative surface-anchored collagen-binding protein [colla...
0	VFG013584(gi:68248871) (hxuA) heme/hemopexin-binding protein A [HxuA- HxuB (SS124)] [Ha...
0	VFG013366(gi:148826483) (wbaP/rfbP) undecaprenyl-phosphate galactosephosphotransferase ...
0	VFG012922(gi:3670513) (pic) - [Pic (CVF468)] [Shigella sonnei Ss046]
0	VFG012185(gi:110799044) (hlyIII) hemolysin III [Hemolysin (CVF417)] [Clostridium perfri...
0	VFG012151(gi:110801773) (entB) NLP/P60 family protein, probable enterotoxin [Enterotoxi...
0	VFG012115(gi:4915974) (cdtB) - [Clostridium difficile toxin (CDT) (CVF405)] [Clostridiu...
0	VFG012114(gi:4915973) (cdtA) - [Clostridium difficile toxin (CDT) (CVF405)] [Clostridiu...
0	VFG012025(gi:15792650) (neuB2) N-acetylneuraminic acid synthetase [O-linked flagellar g...
0	VFG011936(gi:121613700) (flhA) flagellar biosynthesis protein FlhA [Flagella (CVF397)] ...
0	VFG011831(gi:57237056) (flgD) flagellar hook assembly protein [Flagella (CVF397)] [Camp...
